Sample_name	scaffold_name	taxID	tax_name	Avg._log_e-value	species	genus	family	order	class	phylum	kingdom	superkingdom	Avg_fold	Length	Ref_GC	Nr_ORFs	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
SRR7892471	NODE_926_length_1520_cov_23.656272	1502.0	Clostridium perfringens	-450.0		Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	116.002	1520	0.3526	1.0	100.0	1520	1032	1032	0.3554	88	99.12
SRR7892471	NODE_927_length_1520_cov_7.870409	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.898	1520	0.5704	2.0	100.0	1520	374	373	0.5638	36	25.76
SRR7892471	NODE_928_length_1520_cov_6.019404	2086584.0	Mordavella sp. Marseille-P3756	-450.0		Mordavella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	27.8664	1520	0.4105	3.0	100.0	1520	253	253	0.4131	25	20.21
SRR7892471	NODE_931_length_1517_cov_13.315278	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	55.9677	1517	0.5287	4.0	100.0	1517	493	498	0.5372	62	39.84
SRR7892471	NODE_932_length_1517_cov_8.379167	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.0356	1517	0.5715	1.0	100.0	1517	379	376	0.5644	35	23.82
SRR7892471	NODE_933_length_1517_cov_3.152083	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	14.9295	1517	0.416	2.0	99.7363	1513	130	131	0.4297	10	10.6
SRR7892471	NODE_934_length_1516_cov_8.816539	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.9017	1516	0.5825	2.0	98.153	1488	348	345	0.5833	35	27.04
SRR7892471	NODE_935_length_1515_cov_2.140473	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	11.3967	1515	0.5116	2.0	98.3498	1490	106	106	0.5099	9	8.37
SRR7892471	NODE_937_length_1511_cov_14.728731	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	58.9636	1511	0.5347	2.0	100.0	1511	496	483	0.5327	44	38.21
SRR7892471	NODE_938_length_1511_cov_5.936541	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	27.4169	1511	0.6228	2.0	100.0	1511	243	245	0.6168	18	27.98
SRR7892471	NODE_939_length_1511_cov_4.970014	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	30.2919	1511	0.597	1.0	100.0	1511	286	286	0.596	24	17.72
SRR7892471	NODE_940_length_1511_cov_3.236402	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.8756	1511	0.4322	2.0	99.0073	1496	124	123	0.4721	8	13.65
SRR7892471	NODE_941_length_1511_cov_3.182008	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	15.8855	1511	0.4573	3.0	97.4189	1472	149	149	0.4636	11	13.49
SRR7892471	NODE_942_length_1510_cov_3.720865	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	20.9887	1510	0.5927	2.0	100.0	1510	195	200	0.5722	20	12.32
SRR7892471	NODE_943_length_1510_cov_3.124215	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	14.3523	1510	0.396	2.0	100.0	1510	133	133	0.4101	11	10.85
SRR7892471	NODE_944_length_1509_cov_16.724860	1239.0	Firmicutes	-450.0								Bacteria	76.4957	1509	0.4102	1.0	96.8191	1461	662	662	0.3959	41	74.07
SRR7892471	NODE_945_length_1507_cov_1.737762	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	9.0305	1507	0.4273	2.0	100.0	1507	82	80	0.4286	8	5.46
SRR7892471	NODE_946_length_1504_cov_9.294324	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.7055	1504	0.6237	2.0	100.0	1504	368	367	0.5654	23	36.78
SRR7892471	NODE_947_length_1504_cov_9.215137	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	49.6582	1504	0.5286	2.0	100.0	1504	443	444	0.522	55	31.09
SRR7892471	NODE_948_length_1504_cov_5.204625	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	24.8059	1504	0.5984	2.0	100.0	1504	225	227	0.5605	13	18.42
SRR7892471	NODE_949_length_1503_cov_19.232819	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	94.6653	1503	0.5848	2.0	100.0	1503	828	829	0.6023	64	86.85
SRR7892471	NODE_950_length_1502_cov_4.880702	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	22.0772	1502	0.4161	2.0	100.0	1502	189	190	0.4205	17	17.2
SRR7892471	NODE_951_length_1499_cov_3.314346	862962.0	Bacteroides fragilis 638R	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	16.6731	1499	0.3903	3.0	98.2655	1473	148	150	0.3994	15	9.49
SRR7892471	NODE_953_length_1497_cov_1.893662	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	10.352	1497	0.4329	3.0	97.4616	1459	98	96	0.4282	8	6.78
SRR7892471	NODE_954_length_1495_cov_7.302539	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.3411	1495	0.6187	3.0	97.592	1459	391	401	0.6028	24	39.07
SRR7892471	NODE_955_length_1495_cov_6.373766	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	32.4301	1495	0.6301	2.0	100.0	1495	302	285	0.6182	21	28.7
SRR7892471	NODE_956_length_1495_cov_6.282793	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	23.9278	1495	0.406	2.0	100.0	1495	195	194	0.4163	20	17.13
SRR7892471	NODE_957_length_1494_cov_3.175723	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.658	1494	0.3956	2.0	100.0	1494	119	116	0.3962	12	8.31
SRR7892471	NODE_958_length_1494_cov_2.865208	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	12.2477	1494	0.4498	1.0	100.0	1494	105	107	0.4588	11	6.24
SRR7892471	NODE_961_length_1492_cov_9.672085	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	46.8733	1492	0.6381	2.0	98.9276	1476	412	411	0.5965	15	61.66
SRR7892471	NODE_963_length_1491_cov_5.242574	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	23.1227	1491	0.4279	2.0	100.0	1491	202	203	0.4433	18	15.46
SRR7892471	NODE_964_length_1489_cov_6.791785	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	30.1739	1489	0.3983	1.0	100.0	1489	260	260	0.4158	18	26.25
SRR7892471	NODE_965_length_1486_cov_6.377573	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	32.1797	1486	0.6218	3.0	100.0	1486	288	285	0.5936	15	38.75
SRR7892471	NODE_966_length_1486_cov_5.144784	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	25.4314	1486	0.4563	2.0	100.0	1486	259	261	0.4597	22	20.42
SRR7892471	NODE_967_length_1486_cov_4.736693	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	21.1097	1486	0.4522	2.0	100.0	1486	185	182	0.4529	20	15.07
SRR7892471	NODE_968_length_1486_cov_3.602555	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	19.1124	1486	0.6306	2.0	99.6635	1481	176	176	0.6259	17	11.36
SRR7892471	NODE_969_length_1486_cov_1.931157	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	8.9489	1486	0.4637	3.0	100.0	1486	77	77	0.4638	8	5.33
SRR7892471	NODE_970_length_1485_cov_8.735085	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.3246	1485	0.5872	3.0	95.2189	1414	327	330	0.5685	19	44.47
SRR7892471	NODE_971_length_1484_cov_352.784648	1.0	root	-450.0									1288.0013	1484	0.4677	3.0	99.8652	1482	10089	10089	0.458	1292	527.04
SRR7892471	NODE_974_length_1481_cov_3.099003	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	14.8244	1481	0.474	2.0	100.0	1481	152	152	0.4558	11	13.82
SRR7892471	NODE_975_length_1480_cov_10.678546	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	50.3649	1480	0.5385	2.0	100.0	1480	447	448	0.5313	42	40.38
SRR7892471	NODE_977_length_1480_cov_4.548824	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	19.5014	1480	0.6135	3.0	100.0	1480	165	163	0.5922	13	16.08
SRR7892471	NODE_979_length_1479_cov_8.347361	171549.0	Bacteroidales	-1.95860731484177					Bacteroidia	Bacteroidetes		Bacteria	36.8384	1479	0.3827	1.0	95.0642	1406	313	313	0.395	35	24.06
SRR7892471	NODE_981_length_1479_cov_5.846648	816.0	Bacteroides	-450.0			Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	25.1197	1479	0.4118	1.0	100.0	1479	207	208	0.4243	18	19.47
SRR7892471	NODE_982_length_1479_cov_4.695435	7160.0	Aedes albopictus	-1.3872161432802599		Aedes	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	22.1663	1479	0.6072	2.0	97.1602	1437	195	191	0.6007	21	14.9
SRR7892471	NODE_983_length_1479_cov_2.470043	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	14.1751	1479	0.6254	3.0	100.0	1479	152	156	0.5961	13	8.47
SRR7892471	NODE_984_length_1478_cov_5.662384	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	31.498	1478	0.3911	2.0	100.0	1478	302	302	0.3986	23	29.77
SRR7892471	NODE_985_length_1478_cov_5.598144	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	28.8802	1478	0.5474	2.0	100.0	1478	251	249	0.53	23	17.77
SRR7892471	NODE_986_length_1478_cov_3.551749	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	22.1008	1478	0.6488	1.0	100.0	1478	205	196	0.6417	20	10.49
SRR7892471	NODE_987_length_1478_cov_1.892220	862962.0	Bacteroides fragilis 638R	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	9.161	1478	0.4229	2.0	97.6996	1444	81	81	0.424	6	7.88
SRR7892471	NODE_988_length_1477_cov_9.126429	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.4245	1477	0.5999	3.0	100.0	1477	329	328	0.5801	27	39.96
SRR7892471	NODE_989_length_1477_cov_4.881429	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	22.3433	1477	0.4245	2.0	100.0	1477	188	188	0.4232	19	11.35
SRR7892471	NODE_990_length_1477_cov_3.957143	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	17.2119	1477	0.4651	1.0	100.0	1477	147	150	0.464	13	12.18
SRR7892471	NODE_991_length_1474_cov_4.514674	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	22.4084	1474	0.4159	2.0	100.0	1474	195	194	0.4175	20	13.23
SRR7892471	NODE_992_length_1473_cov_2.130372	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	8.9599	1473	0.4277	1.0	100.0	1473	74	74	0.4205	8	6.0
SRR7892471	NODE_993_length_1472_cov_5.809319	853.0	Faecalibacterium prausnitzii	-5.83564714421556		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	24.8383	1472	0.4681	3.0	100.0	1472	211	210	0.4469	17	23.12
SRR7892471	NODE_994_length_1471_cov_11.760402	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	60.8083	1471	0.5445	1.0	100.0	1471	533	554	0.5402	48	38.51
SRR7892471	NODE_995_length_1471_cov_6.072453	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	26.9402	1471	0.6057	2.0	100.0	1471	238	240	0.5936	21	22.93
SRR7892471	NODE_996_length_1471_cov_4.198709	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	20.6866	1471	0.6186	1.0	96.8049	1424	181	177	0.6212	14	15.92
SRR7892471	NODE_997_length_1470_cov_20.725054	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	88.683	1470	0.4354	2.0	100.0	1470	723	730	0.4713	27	118.74
SRR7892471	NODE_998_length_1469_cov_21.691810	657322.0	Faecalibacterium prausnitzii SL3/3	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	91.9374	1469	0.4963	1.0	100.0	1469	763	752	0.5115	62	66.85
SRR7892471	NODE_999_length_1469_cov_15.919540	77133.0	uncultured bacterium	-450.0								Bacteria	171.6256	1469	0.4997	1.0	100.0	1469	1688	1681	0.5068	133	158.22
SRR7892471	NODE_1000_length_1469_cov_14.390086	657322.0	Faecalibacterium prausnitzii SL3/3	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	56.9973	1469	0.4112	2.0	97.209	1428	453	453	0.4299	39	52.68
SRR7892471	NODE_1001_length_1469_cov_5.646552	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	25.1511	1469	0.4282	1.0	100.0	1469	218	214	0.4443	14	26.19
SRR7892471	NODE_1002_length_1469_cov_3.341236	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	17.8108	1469	0.4588	2.0	97.0728	1426	158	158	0.4595	13	15.57
SRR7892471	NODE_1003_length_1468_cov_10.333573	2086584.0	Mordavella sp. Marseille-P3756	-450.0		Mordavella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	47.6866	1468	0.4244	4.0	100.0	1468	417	408	0.4289	31	37.21
SRR7892471	NODE_1004_length_1468_cov_4.959022	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	28.7166	1468	0.5613	3.0	100.0	1468	262	260	0.5457	22	23.41
SRR7892471	NODE_1005_length_1465_cov_7.037464	245014.0	butyrate-producing bacterium SS3/4	-450.0				Clostridiales	Clostridia	Firmicutes		Bacteria	32.114	1465	0.4826	1.0	98.9078	1449	314	313	0.4766	30	21.17
SRR7892471	NODE_1007_length_1465_cov_2.749280	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.9911	1465	0.4403	1.0	100.0	1465	125	125	0.4539	12	9.82
SRR7892471	NODE_1008_length_1463_cov_3.847763	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	19.3609	1463	0.4375	2.0	100.0	1463	170	169	0.4394	16	11.98
SRR7892471	NODE_1009_length_1463_cov_2.818182	435591.0	Parabacteroides distasonis ATCC 8503	-450.0	Parabacteroides distasonis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.3479	1463	0.5079	2.0	99.5215	1456	113	115	0.516	13	7.93
SRR7892471	NODE_1010_length_1461_cov_2.837428	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	11.8446	1461	0.4435	1.0	98.4942	1439	97	99	0.445	11	8.25
SRR7892471	NODE_1011_length_1459_cov_4.395803	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	24.0966	1459	0.6011	2.0	100.0	1459	210	209	0.588	22	12.29
SRR7892471	NODE_1012_length_1456_cov_10.762872	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	52.9691	1456	0.5295	2.0	100.0	1456	498	501	0.4922	29	56.27
SRR7892471	NODE_1013_length_1455_cov_2.570392	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	9.5801	1455	0.4777	1.0	100.0	1455	75	76	0.4725	8	6.69
SRR7892471	NODE_1014_length_1453_cov_5.484012	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	32.3496	1453	0.5953	2.0	99.6559	1448	281	280	0.5868	21	23.6
SRR7892471	NODE_1015_length_1453_cov_3.111192	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	16.2712	1453	0.6407	2.0	100.0	1453	141	140	0.6157	12	12.26
SRR7892471	NODE_1016_length_1451_cov_7.149199	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	34.0572	1451	0.6285	2.0	99.0351	1437	284	289	0.6102	27	33.33
SRR7892471	NODE_1019_length_1450_cov_2.942462	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	14.771	1450	0.6345	2.0	100.0	1450	132	128	0.6348	13	9.45
SRR7892471	NODE_1020_length_1449_cov_2.548105	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	11.7115	1449	0.4141	3.0	100.0	1449	100	100	0.4307	8	9.07
SRR7892471	NODE_1021_length_1448_cov_4.097009	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	18.5138	1448	0.4213	1.0	100.0	1448	151	151	0.4266	18	8.24
SRR7892471	NODE_1022_length_1447_cov_8.259854	2584943.0	Longibaculum sp. KGMB06250	-450.0		Longibaculum	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes		Bacteria	35.3386	1447	0.4575	3.0	100.0	1447	297	295	0.517	16	38.51
SRR7892471	NODE_1023_length_1446_cov_2.346238	28116.0	Bacteroides ovatus	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	11.5041	1446	0.4661	1.0	100.0	1446	99	100	0.4532	10	6.41
SRR7892471	NODE_1024_length_1445_cov_21.418129	435590.0	Bacteroides vulgatus ATCC 8482	-450.0	Bacteroides vulgatus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	106.31	1445	0.4692	3.0	98.8927	1429	878	880	0.4715	92	74.79
SRR7892471	NODE_1025_length_1445_cov_5.894737	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	27.3965	1445	0.5986	2.0	97.4394	1408	231	232	0.5882	13	25.54
SRR7892471	NODE_1026_length_1444_cov_11.414777	2502307.0	Escherichia phage EdH4	-450.0		Vequintavirus	Myoviridae	Caudovirales				Viruses	45.7839	1444	0.4384	2.0	98.892	1428	371	369	0.4361	34	38.64
SRR7892471	NODE_1028_length_1443_cov_4.062225	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	21.1698	1443	0.6424	3.0	99.307	1433	195	190	0.6358	21	13.29
SRR7892471	NODE_1029_length_1442_cov_11.762637	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	54.9501	1442	0.4681	4.0	100.0	1442	456	456	0.408	42	42.14
SRR7892471	NODE_1033_length_1440_cov_2.720470	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	12.6986	1440	0.4875	2.0	100.0	1440	106	106	0.4768	11	8.26
SRR7892471	NODE_1034_length_1439_cov_8.326725	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	34.1418	1439	0.4371	2.0	100.0	1439	276	265	0.4586	25	33.21
SRR7892471	NODE_1035_length_1438_cov_9.856723	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	46.6572	1438	0.5549	2.0	100.0	1438	405	402	0.5642	36	41.66
SRR7892471	NODE_1036_length_1437_cov_18.748529	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	80.2004	1437	0.604	1.0	100.0	1437	651	649	0.6045	30	86.37
SRR7892471	NODE_1038_length_1436_cov_4.251656	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	21.4923	1436	0.4283	2.0	100.0	1436	179	182	0.4261	12	24.6
SRR7892471	NODE_1039_length_1434_cov_79.218128	354276.0	Enterobacter cloacae complex	-450.0		Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	411.0049	1434	0.5474	1.0	100.0	1434	3726	3733	0.5346	155	493.0
SRR7892471	NODE_1040_length_1433_cov_32.642330	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	146.5311	1433	0.5973	2.0	98.8835	1417	1186	1193	0.5392	62	162.72
SRR7892471	NODE_1041_length_1433_cov_30.656342	52584.0	Brachyspira pilosicoli	-450.0		Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes		Bacteria	205.4061	1433	0.4983	2.0	99.5115	1426	2105	2089	0.4927	103	359.66
SRR7892471	NODE_1042_length_1433_cov_23.921829	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	103.9539	1433	0.5164	3.0	100.0	1433	848	848	0.441	46	134.92
SRR7892471	NODE_1043_length_1433_cov_4.391593	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	21.5869	1433	0.6064	2.0	100.0	1433	214	210	0.5978	17	15.55
